0.0796225411424549,-0.00805161820248753,0,-0.000587777876598479,0.00263182517016651,0,-2.5378353680738e-05,0.126098462423102,0.219620012452721,0.00986896446369659
-0.00805161820248753,0.0580499846555272,0,0.00402510031710974,0.132744448949677,0,0.000173790854530311,0.00434855378821839,0,-0.0170862777445382
0,0,0.215443469003188,0,0,0,0,0,0,0
-0.000587777876598479,0.00402510031710974,0,0.0104613060533215,-0.00131568090545349,0,-0.00386599212655028,0.000317449691184266,0,-0.00493361346668144
0.00263182517016651,0.132744448949677,0,-0.00131568090545349,0.420768825218964,0,-5.68068596640998e-05,-0.00142140784943334,0,0.00558497617517913
0,0,0,0,0,0.0215443469003188,0,0,0,0
-2.5378353680738e-05,0.000173790854530311,0,-0.00386599212655028,-5.68068596640998e-05,0,0.0998330789241638,1.37064541886778e-05,0,-0.000213017523228463
0.126098462423102,0.00434855378821839,0,0.000317449691184266,-0.00142140784943334,0,1.37064541886778e-05,0.244997880046247,0.406640132792134,-0.00533007424409938
0.219620012452721,0,0,0,0,0,0,0.406640132792134,0.689052735924576,0
0.00986896446369659,-0.0170862777445382,0,-0.00493361346668144,0.00558497617517913,0,-0.000213017523228463,-0.00533007424409938,0,0.025584443255796
